TheTime,AIN0,,AIN1,AIN2,AIN3,AVERAGE,AIN1
42333.60982,2.394762,37.367,2.597479,2.456138,1.394692,,
42333.60982,2.399794,37.368,2.597479,2.456138,1.384634,,
42333.60982,2.409857,37.369,2.592444,2.456138,1.384634,,
42333.60982,2.414889,37.37,2.597479,2.44608,1.379605,,
42333.60982,2.399794,37.371,2.602515,2.44608,1.384634,,
42333.60982,2.409857,37.372,2.597479,2.436022,1.384634,,
42333.60982,2.404825,37.373,2.607551,2.451109,1.389663,,
42333.60982,2.409857,37.374,2.597479,2.451109,1.379605,,
42333.60982,2.394762,37.375,2.597479,2.456138,1.389663,,
42333.60982,2.394762,37.376,2.597479,2.44608,1.379605,,
42333.60982,2.38973,37.377,2.592444,2.44608,1.389663,,
42333.60982,2.399794,37.378,2.582372,2.461167,1.389663,,
42333.60983,2.404825,37.379,2.592444,2.44608,1.389663,,
42333.60983,2.409857,37.38,2.592444,2.44608,1.384634,,
42333.60983,2.414889,37.381,2.602515,2.44608,1.389663,,
42333.60983,2.41992,37.382,2.607551,2.441051,1.379605,,
42333.60983,2.414889,37.383,2.607551,2.441051,1.389663,,
42333.60983,2.399794,37.384,2.607551,2.44608,1.384634,,
42333.60983,2.399794,37.385,2.587408,2.451109,1.389663,,
42333.60983,2.38973,37.386,2.597479,2.451109,1.379605,,
42333.60983,2.394762,37.387,2.602515,2.456138,1.384634,,
42333.60983,2.394762,37.388,2.607551,2.451109,1.389663,,
42333.60983,2.399794,37.389,2.597479,2.44608,1.374576,,
42333.60983,2.404825,37.39,2.597479,2.44608,1.379605,,
42333.60983,2.404825,37.391,2.602515,2.451109,1.379605,,
42333.60983,2.409857,37.392,2.607551,2.456138,1.379605,,
42333.60983,2.409857,37.393,2.617622,2.456138,1.379605,,
42333.60983,2.404825,37.394,2.597479,2.456138,1.389663,,
42333.60983,2.394762,37.395,2.587408,2.461167,1.379605,,
42333.60983,2.399794,37.396,2.587408,2.456138,1.389663,,
42333.60983,2.394762,37.397,2.592444,2.451109,1.384634,,
42333.60983,2.399794,37.398,2.592444,2.461167,1.384634,,
42333.60983,2.404825,37.399,2.592444,2.451109,1.389663,,
42333.60983,2.414889,37.4,2.607551,2.441051,1.384634,,
42333.60983,2.414889,37.401,2.607551,2.430993,1.379605,,
42333.60983,2.414889,37.402,2.612587,2.436022,1.384634,,
42333.60983,2.41992,37.403,2.607551,2.44608,1.384634,,
42333.60983,2.399794,37.404,2.597479,2.44608,1.384634,,
42333.60983,2.399794,37.405,2.592444,2.451109,1.379605,,
42333.60983,2.394762,37.406,2.597479,2.451109,1.384634,,
42333.60983,2.394762,37.407,2.597479,2.441051,1.384634,,
42333.60983,2.399794,37.408,2.592444,2.456138,1.389663,,
42333.60983,2.394762,37.409,2.592444,2.451109,1.384634,,
42333.60983,2.399794,37.41,2.597479,2.44608,1.379605,,
42333.60983,2.404825,37.411,2.602515,2.44608,1.374576,,
42333.60983,2.409857,37.412,2.607551,2.44608,1.379605,,
42333.60983,2.409857,37.413,2.612587,2.44608,1.389663,,
42333.60983,2.399794,37.414,2.587408,2.456138,1.384634,,
42333.60983,2.394762,37.415,2.587408,2.466196,1.389663,,
42333.60983,2.384699,37.416,2.587408,2.456138,1.374576,,
42333.60983,2.399794,37.417,2.592444,2.461167,1.379605,,
42333.60983,2.394762,37.418,2.592444,2.44608,1.389663,,
42333.60983,2.399794,37.419,2.597479,2.451109,1.394692,,
42333.60983,2.409857,37.42,2.602515,2.451109,1.389663,,
42333.60983,2.409857,37.421,2.602515,2.451109,1.384634,,
42333.60983,2.409857,37.422,2.602515,2.44608,1.379605,,
42333.60983,2.409857,37.423,2.602515,2.451109,1.384634,,
42333.60983,2.399794,37.424,2.597479,2.451109,1.384634,,
42333.60983,2.399794,37.425,2.592444,2.456138,1.389663,,
42333.60983,2.399794,37.426,2.587408,2.451109,1.384634,,
42333.60983,2.399794,37.427,2.592444,2.451109,1.384634,,
42333.60983,2.399794,37.428,2.592444,2.451109,1.384634,,
42333.60983,2.404825,37.429,2.607551,2.44608,1.389663,,
42333.60983,2.404825,37.43,2.597479,2.436022,1.379605,,
42333.60983,2.404825,37.431,2.602515,2.436022,1.379605,,
42333.60983,2.404825,37.432,2.602515,2.44608,1.384634,,
42333.60983,2.404825,37.433,2.602515,2.456138,1.389663,,
42333.60983,2.404825,37.434,2.597479,2.466196,1.384634,,
42333.60983,2.394762,37.435,2.597479,2.456138,1.384634,,
42333.60983,2.394762,37.436,2.597479,2.44608,1.384634,,
42333.60983,2.394762,37.437,2.597479,2.451109,1.384634,,
42333.60983,2.394762,37.438,2.602515,2.456138,1.399721,,
42333.60983,2.399794,37.439,2.582372,2.451109,1.384634,,
42333.60983,2.404825,37.44,2.592444,2.44608,1.384634,,
42333.60983,2.399794,37.441,2.592444,2.451109,1.379605,,
42333.60983,2.414889,37.442,2.602515,2.436022,1.389663,,
42333.60983,2.409857,37.443,2.602515,2.436022,1.384634,,
42333.60983,2.399794,37.444,2.592444,2.456138,1.389663,,
42333.60983,2.399794,37.445,2.592444,2.456138,1.384634,,
42333.60983,2.394762,37.446,2.597479,2.451109,1.389663,,
42333.60983,2.394762,37.447,2.592444,2.451109,1.384634,,
42333.60983,2.404825,37.448,2.592444,2.441051,1.389663,,
42333.60983,2.399794,37.449,2.592444,2.451109,1.384634,,
42333.60983,2.404825,37.45,2.592444,2.441051,1.394692,,
42333.60983,2.399794,37.451,2.597479,2.436022,1.384634,,
42333.60983,2.409857,37.452,2.602515,2.456138,1.379605,,
42333.60983,2.399794,37.453,2.602515,2.451109,1.384634,,
42333.60983,2.404825,37.454,2.597479,2.456138,1.384634,,
42333.60983,2.394762,37.455,2.592444,2.461167,1.379605,,
42333.60983,2.38973,37.456,2.587408,2.451109,1.379605,,
42333.60983,2.394762,37.457,2.592444,2.441051,1.389663,,
42333.60983,2.38973,37.458,2.597479,2.44608,1.389663,,
42333.60983,2.399794,37.459,2.597479,2.451109,1.379605,,
42333.60983,2.409857,37.46,2.597479,2.451109,1.384634,,
42333.60983,2.404825,37.461,2.597479,2.441051,1.389663,,
42333.60983,2.404825,37.462,2.602515,2.436022,1.384634,,
42333.60983,2.404825,37.463,2.602515,2.451109,1.394692,,
42333.60983,2.404825,37.464,2.592444,2.44608,1.389663,,
42333.60983,2.394762,37.465,2.587408,2.44608,1.379605,,
42333.60983,2.38973,37.466,2.592444,2.441051,1.384634,,
42333.60983,2.399794,37.467,2.597479,2.44608,1.379605,,
42333.60983,2.404825,37.468,2.592444,2.456138,1.389663,,
42333.60983,2.414889,37.469,2.602515,2.451109,1.40475,,
42333.60983,2.409857,37.47,2.597479,2.451109,1.384634,,
42333.60983,2.409857,37.471,2.597479,2.441051,1.384634,,
42333.60983,2.414889,37.472,2.607551,2.441051,1.394692,,
42333.60983,2.399794,37.473,2.597479,2.441051,1.384634,,
42333.60983,2.409857,37.474,2.582372,2.456138,1.389663,,
42333.60983,2.404825,37.475,2.582372,2.451109,1.389663,,
42333.60983,2.404825,37.476,2.587408,2.456138,1.379605,,
42333.60983,2.399794,37.477,2.597479,2.44608,1.384634,,
42333.60983,2.399794,37.478,2.587408,2.451109,1.384634,,
42333.60983,2.404825,37.479,2.597479,2.451109,1.384634,,
42333.60983,2.404825,37.48,2.592444,2.44608,1.389663,,
42333.60983,2.409857,37.481,2.592444,2.451109,1.394692,,
42333.60983,2.409857,37.482,2.602515,2.456138,1.389663,,
42333.60983,2.404825,37.483,2.602515,2.461167,1.384634,,
42333.60983,2.404825,37.484,2.587408,2.456138,1.384634,,
42333.60983,2.404825,37.485,2.587408,2.456138,1.379605,,
42333.60983,2.404825,37.486,2.592444,2.451109,1.394692,,
42333.60983,2.38973,37.487,2.592444,2.461167,1.384634,,
42333.60983,2.409857,37.488,2.597479,2.451109,1.394692,,
42333.60983,2.404825,37.489,2.592444,2.441051,1.389663,,
42333.60983,2.414889,37.49,2.587408,2.44608,1.379605,,
42333.60983,2.414889,37.491,2.602515,2.44608,1.379605,,
42333.60983,2.409857,37.492,2.602515,2.441051,1.384634,,
42333.60983,2.414889,37.493,2.592444,2.44608,1.389663,,
42333.60983,2.399794,37.494,2.592444,2.461167,1.394692,,
42333.60983,2.399794,37.495,2.587408,2.451109,1.379605,,
42333.60983,2.404825,37.496,2.587408,2.451109,1.374576,,
42333.60983,2.409857,37.497,2.597479,2.456138,1.379605,,
42333.60983,2.404825,37.498,2.597479,2.451109,1.389663,,
42333.60983,2.409857,37.499,2.592444,2.441051,1.389663,,
42333.60983,2.404825,37.5,2.592444,2.456138,1.384634,,
42333.60983,2.414889,37.501,2.597479,2.44608,1.384634,,
42333.60983,2.409857,37.502,2.602515,2.44608,1.389663,,
42333.60983,2.404825,37.503,2.597479,2.451109,1.384634,,
42333.60983,2.399794,37.504,2.592444,2.456138,1.379605,,
42333.60983,2.404825,37.505,2.587408,2.461167,1.379605,,
42333.60983,2.394762,37.506,2.592444,2.456138,1.379605,,
42333.60983,2.399794,37.507,2.597479,2.44608,1.384634,,
42333.60983,2.394762,37.508,2.597479,2.451109,1.389663,,
42333.60983,2.409857,37.509,2.602515,2.44608,1.384634,,
42333.60983,2.404825,37.51,2.602515,2.44608,1.389663,,
42333.60983,2.409857,37.511,2.592444,2.436022,1.379605,,
42333.60983,2.409857,37.512,2.602515,2.451109,1.384634,,
42333.60983,2.404825,37.513,2.602515,2.451109,1.394692,,
42333.60983,2.394762,37.514,2.582372,2.456138,1.379605,,
42333.60983,2.394762,37.515,2.592444,2.451109,1.379605,,
42333.60983,2.399794,37.516,2.597479,2.456138,1.384634,,
42333.60983,2.399794,37.517,2.587408,2.456138,1.379605,,
42333.60983,2.399794,37.518,2.577336,2.451109,1.384634,,
42333.60983,2.404825,37.519,2.587408,2.456138,1.394692,,
42333.60983,2.404825,37.52,2.587408,2.441051,1.389663,,
42333.60983,2.409857,37.521,2.597479,2.436022,1.384634,,
42333.60983,2.41992,37.522,2.602515,2.436022,1.384634,,
42333.60983,2.409857,37.523,2.602515,2.44608,1.379605,,
42333.60983,2.399794,37.524,2.587408,2.451109,1.384634,,
42333.60983,2.404825,37.525,2.587408,2.461167,1.394692,,
42333.60983,2.404825,37.526,2.597479,2.461167,1.384634,,
42333.60983,2.399794,37.527,2.592444,2.44608,1.379605,,
42333.60983,2.404825,37.528,2.597479,2.456138,1.379605,,
42333.60983,2.404825,37.529,2.592444,2.441051,1.389663,,
42333.60983,2.399794,37.53,2.597479,2.44608,1.384634,,
42333.60983,2.404825,37.531,2.597479,2.451109,1.384634,,
42333.60983,2.404825,37.532,2.602515,2.44608,1.384634,,
42333.60983,2.409857,37.533,2.597479,2.44608,1.389663,,
42333.60983,2.394762,37.534,2.582372,2.44608,1.384634,,
42333.60983,2.394762,37.535,2.592444,2.451109,1.389663,,
42333.60983,2.38973,37.536,2.587408,2.441051,1.389663,,
42333.60983,2.38973,37.537,2.582372,2.44608,1.389663,,
42333.60983,2.409857,37.538,2.597479,2.451109,1.394692,,
42333.60983,2.409857,37.539,2.597479,2.44608,1.379605,,
42333.60983,2.409857,37.54,2.592444,2.441051,1.379605,,
42333.60983,2.409857,37.541,2.602515,2.430993,1.384634,,
42333.60983,2.409857,37.542,2.597479,2.44608,1.379605,,
42333.60983,2.394762,37.543,2.592444,2.451109,1.384634,,
42333.60983,2.38973,37.544,2.587408,2.456138,1.384634,,
42333.60983,2.399794,37.545,2.582372,2.461167,1.384634,,
42333.60983,2.394762,37.546,2.592444,2.451109,1.379605,,
42333.60983,2.404825,37.547,2.592444,2.451109,1.384634,,
42333.60983,2.394762,37.548,2.597479,2.44608,1.394692,,
42333.60983,2.409857,37.549,2.607551,2.44608,1.384634,,
42333.60983,2.404825,37.55,2.612587,2.441051,1.394692,,
42333.60983,2.404825,37.551,2.592444,2.441051,1.379605,,
42333.60983,2.399794,37.552,2.602515,2.44608,1.384634,,
42333.60983,2.404825,37.553,2.592444,2.451109,1.384634,,
42333.60983,2.394762,37.554,2.587408,2.456138,1.389663,,
42333.60983,2.394762,37.555,2.587408,2.456138,1.389663,,
42333.60983,2.394762,37.556,2.582372,2.456138,1.384634,,
42333.60983,2.404825,37.557,2.592444,2.451109,1.384634,,
42333.60983,2.394762,37.558,2.592444,2.441051,1.379605,,
42333.60983,2.404825,37.559,2.592444,2.441051,1.384634,,
42333.60983,2.404825,37.56,2.592444,2.441051,1.389663,,
42333.60983,2.409857,37.561,2.602515,2.44608,1.379605,,
42333.60983,2.399794,37.562,2.602515,2.44608,1.384634,,
42333.60983,2.404825,37.563,2.607551,2.44608,1.389663,,
42333.60983,2.404825,37.564,2.592444,2.44608,1.384634,,
42333.60983,2.399794,37.565,2.587408,2.456138,1.389663,,
42333.60983,2.394762,37.566,2.592444,2.441051,1.389663,,
42333.60983,2.394762,37.567,2.592444,2.456138,1.379605,,
42333.60983,2.394762,37.568,2.597479,2.44608,1.389663,,
42333.60983,2.399794,37.569,2.592444,2.44608,1.394692,,
42333.60983,2.409857,37.57,2.597479,2.441051,1.384634,,
42333.60983,2.409857,37.571,2.597479,2.436022,1.384634,,
42333.60983,2.414889,37.572,2.597479,2.44608,1.384634,,
42333.60983,2.41992,37.573,2.602515,2.451109,1.389663,,
42333.60983,2.404825,37.574,2.602515,2.456138,1.389663,,
42333.60983,2.404825,37.575,2.602515,2.456138,1.394692,,
42333.60983,2.399794,37.576,2.602515,2.456138,1.369547,,
42333.60983,2.399794,37.577,2.592444,2.44608,1.379605,,
42333.60983,2.404825,37.578,2.597479,2.441051,1.389663,,
42333.60983,2.404825,37.579,2.597479,2.441051,1.384634,,
42333.60983,2.404825,37.58,2.602515,2.451109,1.379605,,
42333.60983,2.409857,37.581,2.602515,2.451109,1.399721,,
42333.60983,2.414889,37.582,2.602515,2.451109,1.389663,,
42333.60983,2.399794,37.583,2.587408,2.451109,1.384634,,
42333.60983,2.404825,37.584,2.592444,2.451109,1.384634,,
42333.60983,2.399794,37.585,2.597479,2.456138,1.384634,,
42333.60983,2.404825,37.586,2.597479,2.451109,1.389663,,
42333.60983,2.394762,37.587,2.587408,2.451109,1.384634,,
42333.60983,2.404825,37.588,2.592444,2.451109,1.394692,,
42333.60983,2.414889,37.589,2.597479,2.436022,1.384634,,
42333.60983,2.414889,37.59,2.607551,2.436022,1.384634,,
42333.60983,2.404825,37.591,2.607551,2.441051,1.389663,,
42333.60983,2.404825,37.592,2.602515,2.451109,1.384634,,
42333.60983,2.409857,37.593,2.592444,2.456138,1.379605,,
42333.60983,2.38973,37.594,2.592444,2.466196,1.389663,,
42333.60983,2.394762,37.595,2.597479,2.466196,1.384634,,
42333.60983,2.394762,37.596,2.597479,2.451109,1.384634,,
42333.60983,2.394762,37.597,2.602515,2.451109,1.384634,,
42333.60983,2.409857,37.598,2.597479,2.456138,1.389663,,
42333.60983,2.409857,37.599,2.602515,2.44608,1.384634,,
42333.60983,2.414889,37.6,2.597479,2.44608,1.399721,,
42333.60983,2.414889,37.601,2.602515,2.441051,1.379605,,
42333.60983,2.409857,37.602,2.607551,2.441051,1.384634,,
42333.60983,2.409857,37.603,2.592444,2.451109,1.389663,,
42333.60983,2.394762,37.604,2.587408,2.44608,1.384634,,
42333.60983,2.394762,37.605,2.592444,2.451109,1.384634,,
42333.60983,2.394762,37.606,2.597479,2.44608,1.394692,,
42333.60983,2.399794,37.607,2.592444,2.44608,1.379605,,
42333.60983,2.404825,37.608,2.602515,2.451109,1.384634,,
42333.60983,2.404825,37.609,2.602515,2.44608,1.384634,,
42333.60983,2.399794,37.61,2.597479,2.441051,1.384634,,
42333.60983,2.414889,37.611,2.607551,2.441051,1.384634,,
42333.60983,2.399794,37.612,2.607551,2.44608,1.384634,,
42333.60983,2.399794,37.613,2.597479,2.461167,1.394692,,
42333.60983,2.394762,37.614,2.587408,2.461167,1.389663,,
42333.60983,2.394762,37.615,2.592444,2.44608,1.394692,,
42333.60983,2.38973,37.616,2.592444,2.451109,1.384634,,
42333.60983,2.399794,37.617,2.587408,2.451109,1.384634,,
42333.60983,2.404825,37.618,2.602515,2.44608,1.379605,,
42333.60983,2.409857,37.619,2.592444,2.451109,1.389663,,
42333.60983,2.414889,37.62,2.602515,2.451109,1.384634,,
42333.60983,2.409857,37.621,2.592444,2.441051,1.389663,,
42333.60983,2.414889,37.622,2.597479,2.441051,1.379605,,
42333.60983,2.399794,37.623,2.597479,2.441051,1.389663,,
42333.60983,2.404825,37.624,2.587408,2.451109,1.384634,,
42333.60983,2.409857,37.625,2.592444,2.44608,1.389663,,
42333.60983,2.394762,37.626,2.597479,2.44608,1.384634,,
42333.60983,2.404825,37.627,2.597479,2.441051,1.389663,,
42333.60983,2.404825,37.628,2.587408,2.451109,1.379605,,
42333.60983,2.404825,37.629,2.602515,2.441051,1.379605,,
42333.60983,2.414889,37.63,2.597479,2.436022,1.389663,,
42333.60983,2.414889,37.631,2.602515,2.436022,1.379605,,
42333.60983,2.404825,37.632,2.597479,2.44608,1.379605,,
42333.60983,2.404825,37.633,2.592444,2.456138,1.384634,,
42333.60983,2.399794,37.634,2.592444,2.451109,1.394692,,
42333.60983,2.38973,37.635,2.592444,2.451109,1.384634,,
42333.60983,2.394762,37.636,2.592444,2.456138,1.389663,,
42333.60983,2.404825,37.637,2.592444,2.451109,1.379605,,
42333.60983,2.404825,37.638,2.597479,2.456138,1.394692,,
42333.60983,2.409857,37.639,2.597479,2.44608,1.389663,,
42333.60983,2.409857,37.64,2.602515,2.461167,1.384634,,
42333.60983,2.409857,37.641,2.597479,2.451109,1.384634,,
42333.60983,2.409857,37.642,2.607551,2.451109,1.384634,,
42333.60983,2.409857,37.643,2.602515,2.44608,1.379605,,
42333.60983,2.409857,37.644,2.597479,2.44608,1.394692,,
42333.60983,2.404825,37.645,2.602515,2.451109,1.389663,,
42333.60983,2.404825,37.646,2.597479,2.451109,1.384634,,
42333.60983,2.399794,37.647,2.587408,2.451109,1.379605,,
42333.60983,2.404825,37.648,2.582372,2.451109,1.394692,,
42333.60983,2.409857,37.649,2.592444,2.451109,1.379605,,
42333.60983,2.409857,37.65,2.597479,2.451109,1.389663,,
42333.60983,2.409857,37.651,2.592444,2.451109,1.399721,,
42333.60983,2.414889,37.652,2.602515,2.451109,1.379605,,
42333.60983,2.404825,37.653,2.592444,2.461167,1.384634,,
42333.60983,2.404825,37.654,2.587408,2.451109,1.384634,,
42333.60983,2.38973,37.655,2.587408,2.456138,1.389663,,
42333.60983,2.399794,37.656,2.597479,2.461167,1.389663,,
42333.60983,2.399794,37.657,2.587408,2.451109,1.379605,,
42333.60983,2.404825,37.658,2.592444,2.456138,1.384634,,
42333.60983,2.399794,37.659,2.592444,2.451109,1.384634,,
42333.60983,2.404825,37.66,2.602515,2.441051,1.389663,,
42333.60983,2.41992,37.661,2.607551,2.44608,1.379605,,
42333.60983,2.409857,37.662,2.607551,2.44608,1.379605,,
42333.60983,2.404825,37.663,2.607551,2.456138,1.384634,,
42333.60983,2.399794,37.664,2.597479,2.451109,1.384634,,
42333.60983,2.399794,37.665,2.597479,2.456138,1.384634,,
42333.60983,2.404825,37.666,2.597479,2.44608,1.389663,,
42333.60983,2.404825,37.667,2.592444,2.456138,1.379605,,
42333.60983,2.404825,37.668,2.602515,2.44608,1.384634,,
42333.60983,2.399794,37.669,2.602515,2.451109,1.389663,,
42333.60983,2.404825,37.67,2.597479,2.436022,1.384634,,
42333.60983,2.399794,37.671,2.602515,2.441051,1.394692,,
42333.60983,2.399794,37.672,2.607551,2.44608,1.389663,,
42333.60983,2.399794,37.673,2.592444,2.451109,1.374576,,
42333.60983,2.399794,37.674,2.597479,2.451109,1.379605,,
42333.60983,2.404825,37.675,2.587408,2.44608,1.389663,,
42333.60983,2.399794,37.676,2.602515,2.44608,1.379605,,
42333.60983,2.394762,37.677,2.597479,2.44608,1.384634,,
42333.60983,2.399794,37.678,2.587408,2.451109,1.389663,,
42333.60983,2.409857,37.679,2.602515,2.451109,1.379605,,
42333.60983,2.399794,37.68,2.597479,2.441051,1.389663,,
42333.60983,2.409857,37.681,2.607551,2.441051,1.379605,,
42333.60983,2.404825,37.682,2.597479,2.441051,1.379605,,
42333.60983,2.394762,37.683,2.592444,2.461167,1.379605,,
42333.60983,2.399794,37.684,2.587408,2.456138,1.384634,,
42333.60983,2.394762,37.685,2.587408,2.456138,1.374576,,
42333.60983,2.38973,37.686,2.592444,2.466196,1.384634,,
42333.60983,2.399794,37.687,2.602515,2.461167,1.384634,,
42333.60983,2.404825,37.688,2.612587,2.456138,1.389663,,
42333.60983,2.399794,37.689,2.597479,2.441051,1.389663,,
42333.60983,2.399794,37.69,2.592444,2.451109,1.389663,,
42333.60983,2.409857,37.691,2.602515,2.451109,1.374576,,
42333.60983,2.404825,37.692,2.602515,2.44608,1.379605,,
42333.60983,2.409857,37.693,2.597479,2.451109,1.389663,,
42333.60983,2.404825,37.694,2.597479,2.456138,1.389663,,
42333.60983,2.399794,37.695,2.597479,2.456138,1.379605,,
42333.60983,2.404825,37.696,2.597479,2.44608,1.389663,,
42333.60983,2.404825,37.697,2.592444,2.451109,1.384634,,
42333.60983,2.409857,37.698,2.597479,2.451109,1.389663,,
42333.60983,2.409857,37.699,2.592444,2.441051,1.384634,,
42333.60983,2.409857,37.7,2.597479,2.451109,1.389663,,
42333.60983,2.409857,37.701,2.592444,2.451109,1.384634,,
42333.60983,2.414889,37.702,2.592444,2.44608,1.384634,,
42333.60983,2.399794,37.703,2.592444,2.44608,1.384634,,
42333.60983,2.404825,37.704,2.587408,2.456138,1.384634,,
42333.60983,2.399794,37.705,2.592444,2.451109,1.384634,,
42333.60983,2.399794,37.706,2.592444,2.451109,1.379605,,
42333.60983,2.404825,37.707,2.592444,2.451109,1.394692,,
42333.60983,2.414889,37.708,2.592444,2.451109,1.384634,,
42333.60983,2.409857,37.709,2.602515,2.456138,1.374576,,
42333.60983,2.404825,37.71,2.597479,2.441051,1.384634,,
42333.60983,2.414889,37.711,2.602515,2.430993,1.394692,,
42333.60983,2.409857,37.712,2.597479,2.44608,1.389663,,
