TheTime,AIN0,,AIN1,AIN2,AIN3,,AVERAGE,AIN1,TIME,a
42333.62098,2.394762,11.942,2.637765,2.380703,1.389663,,,,,
42333.62098,2.404825,11.943,2.612587,2.400819,1.384634,,,,,
42333.62098,2.414889,11.944,2.582372,2.430993,1.389663,,,,,
42333.62098,2.435016,11.945,2.597479,2.44608,1.389663,,,,,
42333.62098,2.429984,11.946,2.622658,2.430993,1.384634,,,,,
42333.62098,2.38973,11.947,2.652873,2.400819,1.384634,,,,,
42333.62098,2.399794,11.948,2.642801,2.405848,1.389663,,,,,
42333.62098,2.374635,11.949,2.592444,2.420935,1.384634,,,,,
42333.62098,2.379667,11.95,2.572301,2.44608,1.389663,,,,,
42333.62098,2.384699,11.951,2.567265,2.451109,1.394692,,,,,
42333.62098,2.399794,11.952,2.577336,2.461167,1.379605,,,,,
42333.62098,2.414889,11.953,2.567265,2.481283,1.389663,,,,,
42333.62098,2.38973,11.954,2.562229,2.476254,1.384634,,,,,
42333.62098,2.38973,11.955,2.577336,2.481283,1.389663,,,,,
42333.62098,2.38973,11.956,2.582372,2.476254,1.379605,,,,,
42333.62098,2.379667,11.957,2.587408,2.466196,1.394692,,,,,
42333.62098,2.38973,11.958,2.582372,2.476254,1.384634,,,,,
42333.62098,2.394762,11.959,2.567265,2.481283,1.384634,,,,,
42333.62098,2.409857,11.96,2.577336,2.486312,1.379605,,,,,
42333.62098,2.404825,11.961,2.592444,2.481283,1.389663,,,,,
42333.62098,2.409857,11.962,2.592444,2.49637,1.379605,,,,,
42333.62098,2.414889,11.963,2.582372,2.501399,1.384634,,,,,
42333.62098,2.429984,11.964,2.562229,2.49637,1.384634,,,,,
42333.62098,2.435016,11.965,2.572301,2.49637,1.384634,,,,,
42333.62098,2.445079,11.966,2.597479,2.476254,1.379605,,,,,
42333.62098,2.445079,11.967,2.627694,2.451109,1.389663,,,,,
42333.62098,2.435016,11.968,2.642801,2.436022,1.379605,,,,,
42333.62098,2.399794,11.969,2.617622,2.425964,1.389663,,,,,
42333.62098,2.404825,11.97,2.63273,2.420935,1.384634,,,,,
42333.62098,2.394762,11.971,2.637765,2.400819,1.384634,,,,,
42333.62098,2.384699,11.972,2.617622,2.405848,1.384634,,,,,
42333.62098,2.379667,11.973,2.572301,2.415906,1.389663,,,,,
42333.62098,2.344445,11.974,2.582372,2.39579,1.384634,,,,,
42333.62098,2.379667,11.975,2.607551,2.390761,1.389663,,,,,
42333.62098,2.384699,11.976,2.597479,2.405848,1.379605,,,,,
42333.62098,2.38973,11.977,2.577336,2.451109,1.384634,,,,,
42333.62098,2.399794,11.978,2.532015,2.486312,1.384634,,,,,
42333.62098,2.404825,11.979,2.542086,2.491341,1.379605,,,,,
42333.62098,2.394762,11.98,2.592444,2.486312,1.384634,,,,,
42333.62098,2.404825,11.981,2.602515,2.501399,1.384634,,,,,
42333.62098,2.440047,11.982,2.582372,2.506428,1.379605,,,,,
42333.62098,2.429984,11.983,2.572301,2.516486,1.384634,,,,,
42333.62098,2.414889,11.984,2.562229,2.506428,1.384634,,,,,
42333.62098,2.409857,11.985,2.592444,2.49637,1.389663,,,,,
42333.62098,2.404825,11.986,2.582372,2.466196,1.384634,,,,,
42333.62098,2.41992,11.987,2.607551,2.44608,1.384634,,,,,
42333.62098,2.435016,11.988,2.647837,2.425964,1.394692,,,,,
42333.62098,2.429984,11.989,2.63273,2.39579,1.384634,,,,,
42333.62098,2.424952,11.99,2.657908,2.375674,1.379605,,,,,
42333.62098,2.409857,11.991,2.688123,2.360587,1.379605,,,,,
42333.62098,2.38973,11.992,2.637765,2.390761,1.384634,,,,,
42333.62098,2.384699,11.993,2.602515,2.400819,1.384634,,,,,
42333.62098,2.409857,11.994,2.582372,2.425964,1.384634,,,,,
42333.62098,2.440047,11.995,2.592444,2.436022,1.389663,,,,,
42333.62098,2.440047,11.996,2.622658,2.441051,1.389663,,,,,
42333.62098,2.394762,11.997,2.637765,2.415906,1.379605,,,,,
42333.62098,2.38973,11.998,2.637765,2.415906,1.384634,,,,,
42333.62098,2.409857,11.999,2.602515,2.425964,1.379605,,,,,
42333.62098,2.379667,12,2.572301,2.436022,1.389663,,,,,
42333.62098,2.379667,12.001,2.557193,2.451109,1.389663,,,,,
42333.62098,2.399794,12.002,2.577336,2.466196,1.389663,,,,,
42333.62098,2.424952,12.003,2.577336,2.476254,1.384634,,,,,
42333.62098,2.399794,12.004,2.567265,2.486312,1.384634,,,,,
42333.62098,2.374635,12.005,2.567265,2.486312,1.384634,,,,,
42333.62098,2.394762,12.006,2.577336,2.481283,1.389663,,,,,
42333.62098,2.379667,12.007,2.562229,2.481283,1.379605,,,,,
42333.62098,2.38973,12.008,2.572301,2.481283,1.389663,,,,,
42333.62098,2.38973,12.009,2.572301,2.476254,1.384634,,,,,
42333.62098,2.394762,12.01,2.587408,2.481283,1.389663,,,,,
42333.62098,2.399794,12.011,2.602515,2.471225,1.379605,,,,,
42333.62098,2.414889,12.012,2.587408,2.476254,1.389663,,,,,
42333.62098,2.435016,12.013,2.582372,2.49637,1.394692,,,,,
42333.62098,2.424952,12.014,2.582372,2.481283,1.394692,,,,,
42333.62098,2.435016,12.015,2.597479,2.471225,1.379605,,,,,
42333.62098,2.435016,12.016,2.597479,2.461167,1.384634,,,,,
42333.62098,2.429984,12.017,2.627694,2.451109,1.379605,,,,,
42333.62098,2.414889,12.018,2.617622,2.441051,1.384634,,,,,
42333.62098,2.394762,12.019,2.607551,2.441051,1.389663,,,,,
42333.62098,2.409857,12.02,2.627694,2.430993,1.379605,,,,,
42333.62098,2.38973,12.021,2.637765,2.410877,1.394692,,,,,
42333.62098,2.379667,12.022,2.627694,2.405848,1.374576,,,,,
42333.62098,2.384699,12.023,2.592444,2.410877,1.389663,,,,,
42333.62098,2.369603,12.024,2.597479,2.39579,1.379605,,,,,
42333.62098,2.379667,12.025,2.602515,2.400819,1.389663,,,,,
42333.62098,2.38973,12.026,2.587408,2.415906,1.384634,,,,,
42333.62098,2.379667,12.027,2.557193,2.451109,1.384634,,,,,
42333.62098,2.394762,12.028,2.542086,2.481283,1.379605,,,,,
42333.62098,2.394762,12.029,2.53705,2.49637,1.384634,,,,,
42333.62098,2.384699,12.03,2.582372,2.491341,1.384634,,,,,
42333.62098,2.404825,12.031,2.602515,2.491341,1.384634,,,,,
42333.62098,2.429984,12.032,2.577336,2.506428,1.379605,,,,,
42333.62098,2.435016,12.033,2.577336,2.49637,1.384634,,,,,
42333.62098,2.429984,12.034,2.587408,2.486312,1.394692,,,,,
42333.62098,2.429984,12.035,2.597479,2.476254,1.389663,,,,,
42333.62098,2.414889,12.036,2.582372,2.471225,1.384634,,,,,
42333.62098,2.424952,12.037,2.597479,2.451109,1.389663,,,,,
42333.62098,2.41992,12.038,2.63273,2.441051,1.389663,,,,,
42333.62098,2.435016,12.039,2.617622,2.400819,1.379605,,,,,
42333.62098,2.41992,12.04,2.673016,2.375674,1.379605,,,,,
42333.62098,2.404825,12.041,2.66798,2.360587,1.379605,,,,,
42333.62098,2.38973,12.042,2.63273,2.380703,1.379605,,,,,
42333.62098,2.404825,12.043,2.612587,2.400819,1.384634,,,,,
42333.62098,2.414889,12.044,2.592444,2.425964,1.389663,,,,,
42333.62098,2.450111,12.045,2.597479,2.436022,1.389663,,,,,
42333.62098,2.440047,12.046,2.627694,2.441051,1.384634,,,,,
42333.62098,2.38973,12.047,2.647837,2.415906,1.379605,,,,,
42333.62098,2.394762,12.048,2.63273,2.415906,1.384634,,,,,
42333.62098,2.384699,12.049,2.592444,2.430993,1.379605,,,,,
42333.62098,2.379667,12.05,2.567265,2.44608,1.389663,,,,,
42333.62098,2.35954,12.051,2.562229,2.44608,1.384634,,,,,
42333.62098,2.394762,12.052,2.577336,2.461167,1.389663,,,,,
42333.62098,2.409857,12.053,2.567265,2.481283,1.384634,,,,,
42333.62098,2.404825,12.054,2.562229,2.49637,1.384634,,,,,
42333.62098,2.379667,12.055,2.557193,2.486312,1.389663,,,,,
42333.62098,2.409857,12.056,2.587408,2.471225,1.384634,,,,,
42333.62098,2.38973,12.057,2.587408,2.466196,1.379605,,,,,
42333.62098,2.394762,12.058,2.587408,2.461167,1.389663,,,,,
42333.62098,2.384699,12.059,2.572301,2.471225,1.379605,,,,,
42333.62098,2.399794,12.06,2.567265,2.471225,1.384634,,,,,
42333.62098,2.414889,12.061,2.597479,2.481283,1.384634,,,,,
42333.62098,2.399794,12.062,2.577336,2.49637,1.379605,,,,,
42333.62098,2.414889,12.063,2.577336,2.516486,1.399721,,,,,
42333.62098,2.414889,12.064,2.562229,2.506428,1.389663,,,,,
42333.62098,2.440047,12.065,2.577336,2.49637,1.394692,,,,,
42333.62098,2.440047,12.066,2.597479,2.481283,1.384634,,,,,
42333.62098,2.424952,12.067,2.63273,2.461167,1.389663,,,,,
42333.62098,2.429984,12.068,2.647837,2.430993,1.389663,,,,,
42333.62098,2.38973,12.069,2.63273,2.425964,1.384634,,,,,
42333.62098,2.404825,12.07,2.637765,2.425964,1.384634,,,,,
42333.62098,2.394762,12.071,2.627694,2.410877,1.389663,,,,,
42333.62098,2.384699,12.072,2.622658,2.405848,1.384634,,,,,
42333.62098,2.384699,12.073,2.587408,2.400819,1.394692,,,,,
42333.62098,2.354508,12.074,2.612587,2.380703,1.384634,,,,,
42333.62098,2.374635,12.075,2.617622,2.39579,1.394692,,,,,
42333.62098,2.394762,12.076,2.582372,2.410877,1.384634,,,,,
42333.62098,2.399794,12.077,2.577336,2.441051,1.379605,,,,,
42333.62098,2.394762,12.078,2.547122,2.476254,1.379605,,,,,
42333.62098,2.414889,12.079,2.557193,2.49637,1.379605,,,,,
42333.62098,2.399794,12.08,2.582372,2.49637,1.379605,,,,,
42333.62098,2.394762,12.081,2.577336,2.511457,1.379605,,,,,
42333.62098,2.41992,12.082,2.562229,2.521515,1.384634,,,,,
42333.62098,2.429984,12.083,2.572301,2.511457,1.389663,,,,,
42333.62098,2.404825,12.084,2.602515,2.486312,1.384634,,,,,
42333.62098,2.404825,12.085,2.592444,2.481283,1.384634,,,,,
42333.62098,2.440047,12.086,2.597479,2.466196,1.384634,,,,,
42333.62098,2.41992,12.087,2.602515,2.456138,1.379605,,,,,
42333.62098,2.435016,12.088,2.627694,2.436022,1.389663,,,,,
42333.62098,2.41992,12.089,2.627694,2.410877,1.384634,,,,,
42333.62098,2.41992,12.09,2.622658,2.400819,1.384634,,,,,
42333.62098,2.41992,12.091,2.678051,2.365616,1.379605,,,,,
42333.62098,2.374635,12.092,2.642801,2.380703,1.384634,,,,,
42333.62098,2.384699,12.093,2.617622,2.39579,1.384634,,,,,
42333.62098,2.409857,12.094,2.577336,2.425964,1.389663,,,,,
42333.62098,2.435016,12.095,2.572301,2.441051,1.384634,,,,,
42333.62098,2.450111,12.096,2.622658,2.425964,1.389663,,,,,
42333.62098,2.38973,12.097,2.647837,2.400819,1.384634,,,,,
42333.62098,2.404825,12.098,2.657908,2.400819,1.389663,,,,,
42333.62098,2.394762,12.099,2.612587,2.410877,1.384634,,,,,
42333.62098,2.38973,12.1,2.582372,2.441051,1.40475,,,,,
42333.62098,2.379667,12.101,2.557193,2.451109,1.379605,,,,,
42333.62098,2.38973,12.102,2.577336,2.456138,1.379605,,,,,
42333.62098,2.41992,12.103,2.592444,2.466196,1.384634,,,,,
42333.62098,2.394762,12.104,2.577336,2.476254,1.379605,,,,,
42333.62098,2.384699,12.105,2.557193,2.486312,1.384634,,,,,
42333.62098,2.394762,12.106,2.567265,2.481283,1.379605,,,,,
42333.62098,2.384699,12.107,2.567265,2.471225,1.394692,,,,,
42333.62098,2.384699,12.108,2.572301,2.486312,1.384634,,,,,
42333.62098,2.379667,12.109,2.567265,2.476254,1.379605,,,,,
42333.62098,2.409857,12.11,2.592444,2.466196,1.389663,,,,,
42333.62098,2.414889,12.111,2.612587,2.461167,1.384634,,,,,
42333.62098,2.414889,12.112,2.607551,2.461167,1.389663,,,,,
42333.62098,2.41992,12.113,2.597479,2.481283,1.394692,,,,,
42333.62098,2.445079,12.114,2.567265,2.49637,1.384634,,,,,
42333.62098,2.429984,12.115,2.567265,2.491341,1.389663,,,,,
42333.62098,2.435016,12.116,2.587408,2.481283,1.384634,,,,,
42333.62098,2.429984,12.117,2.607551,2.461167,1.384634,,,,,
42333.62098,2.424952,12.118,2.63273,2.436022,1.374576,,,,,
42333.62098,2.38973,12.119,2.617622,2.441051,1.384634,,,,,
42333.62098,2.399794,12.12,2.622658,2.436022,1.384634,,,,,
42333.62098,2.394762,12.121,2.63273,2.430993,1.379605,,,,,
42333.62098,2.38973,12.122,2.627694,2.410877,1.379605,,,,,
42333.62098,2.384699,12.123,2.637765,2.410877,1.389663,,,,,
42333.62098,2.384699,12.124,2.577336,2.430993,1.379605,,,,,
42333.62098,2.384699,12.125,2.552158,2.430993,1.389663,,,,,
42333.62098,2.339413,12.126,2.577336,2.415906,1.389663,,,,,
42333.62098,2.369603,12.127,2.587408,2.430993,1.389663,,,,,
42333.62098,2.38973,12.128,2.572301,2.44608,1.384634,,,,,
42333.62098,2.384699,12.129,2.532015,2.481283,1.379605,,,,,
42333.62098,2.414889,12.13,2.557193,2.49637,1.389663,,,,,
42333.62098,2.414889,12.131,2.602515,2.481283,1.384634,,,,,
42333.62098,2.429984,12.132,2.622658,2.481283,1.384634,,,,,
42333.62098,2.445079,12.133,2.587408,2.491341,1.384634,,,,,
42333.62098,2.440047,12.134,2.567265,2.506428,1.394692,,,,,
42333.62098,2.409857,12.135,2.572301,2.491341,1.384634,,,,,
42333.62098,2.409857,12.136,2.577336,2.481283,1.379605,,,,,
42333.62098,2.38973,12.137,2.592444,2.466196,1.384634,,,,,
42333.62098,2.414889,12.138,2.647837,2.44608,1.389663,,,,,
42333.62098,2.435016,12.139,2.652873,2.400819,1.384634,,,,,
42333.62098,2.414889,12.14,2.642801,2.370645,1.379605,,,,,
42333.62098,2.429984,12.141,2.693159,2.340471,1.379605,,,,,
42333.62098,2.394762,12.142,2.657908,2.335442,1.389663,,,,,
42333.62098,2.414889,12.143,2.612587,2.390761,1.389663,,,,,
42333.62099,2.394762,12.144,2.567265,2.436022,1.394692,,,,,
42333.62099,2.414889,12.145,2.572301,2.451109,1.389663,,,,,
42333.62099,2.450111,12.146,2.607551,2.461167,1.384634,,,,,
42333.62099,2.38973,12.147,2.63273,2.425964,1.379605,,,,,
42333.62099,2.384699,12.148,2.657908,2.415906,1.389663,,,,,
42333.62099,2.374635,12.149,2.612587,2.430993,1.384634,,,,,
42333.62099,2.379667,12.15,2.567265,2.451109,1.394692,,,,,
42333.62099,2.399794,12.151,2.552158,2.466196,1.384634,,,,,
42333.62099,2.374635,12.152,2.552158,2.466196,1.379605,,,,,
42333.62099,2.414889,12.153,2.592444,2.466196,1.379605,,,,,
42333.62099,2.424952,12.154,2.587408,2.471225,1.379605,,,,,
42333.62099,2.394762,12.155,2.577336,2.471225,1.384634,,,,,
42333.62099,2.379667,12.156,2.567265,2.476254,1.379605,,,,,
42333.62099,2.374635,12.157,2.572301,2.476254,1.384634,,,,,
42333.62099,2.38973,12.158,2.557193,2.476254,1.389663,,,,,
42333.62099,2.384699,12.159,2.572301,2.481283,1.379605,,,,,
42333.62099,2.384699,12.16,2.592444,2.471225,1.384634,,,,,
42333.62099,2.41992,12.161,2.607551,2.466196,1.384634,,,,,
42333.62099,2.414889,12.162,2.592444,2.486312,1.379605,,,,,
42333.62099,2.429984,12.163,2.562229,2.501399,1.394692,,,,,
42333.62099,2.429984,12.164,2.562229,2.501399,1.384634,,,,,
42333.62099,2.435016,12.165,2.567265,2.491341,1.389663,,,,,
42333.62099,2.435016,12.166,2.602515,2.476254,1.384634,,,,,
42333.62099,2.429984,12.167,2.637765,2.436022,1.384634,,,,,
42333.62099,2.409857,12.168,2.647837,2.415906,1.389663,,,,,
42333.62099,2.394762,12.169,2.617622,2.420935,1.394692,,,,,
42333.62099,2.414889,12.17,2.637765,2.415906,1.384634,,,,,
42333.62099,2.394762,12.171,2.612587,2.410877,1.379605,,,,,
42333.62099,2.384699,12.172,2.592444,2.420935,1.379605,,,,,
42333.62099,2.384699,12.173,2.577336,2.415906,1.379605,,,,,
42333.62099,2.369603,12.174,2.617622,2.380703,1.379605,,,,,
42333.62099,2.374635,12.175,2.647837,2.385732,1.394692,,,,,
42333.62099,2.374635,12.176,2.577336,2.420935,1.384634,,,,,
42333.62099,2.404825,12.177,2.557193,2.461167,1.379605,,,,,
42333.62099,2.384699,12.178,2.542086,2.471225,1.379605,,,,,
42333.62099,2.369603,12.179,2.542086,2.491341,1.384634,,,,,
42333.62099,2.384699,12.18,2.587408,2.501399,1.379605,,,,,
42333.62099,2.409857,12.181,2.577336,2.516486,1.379605,,,,,
42333.62099,2.424952,12.182,2.577336,2.521515,1.384634,,,,,
42333.62099,2.445079,12.183,2.577336,2.511457,1.384634,,,,,
42333.62099,2.429984,12.184,2.592444,2.49637,1.379605,,,,,
42333.62099,2.424952,12.185,2.602515,2.481283,1.379605,,,,,
42333.62099,2.41992,12.186,2.562229,2.481283,1.389663,,,,,
42333.62099,2.414889,12.187,2.577336,2.476254,1.379605,,,,,
42333.62099,2.429984,12.188,2.622658,2.441051,1.384634,,,,,
42333.62099,2.440047,12.189,2.652873,2.400819,1.379605,,,,,
42333.62099,2.414889,12.19,2.693159,2.390761,1.389663,,,,,
42333.62099,2.41992,12.191,2.642801,2.380703,1.379605,,,,,
42333.62099,2.394762,12.192,2.63273,2.370645,1.384634,,,,,
42333.62099,2.41992,12.193,2.617622,2.390761,1.384634,,,,,
42333.62099,2.414889,12.194,2.597479,2.405848,1.389663,,,,,
42333.62099,2.435016,12.195,2.582372,2.430993,1.384634,,,,,
42333.62099,2.440047,12.196,2.602515,2.436022,1.389663,,,,,
42333.62099,2.384699,12.197,2.642801,2.415906,1.384634,,,,,
42333.62099,2.38973,12.198,2.673016,2.385732,1.389663,,,,,
42333.62099,2.384699,12.199,2.612587,2.410877,1.384634,,,,,
42333.62099,2.384699,12.2,2.572301,2.451109,1.394692,,,,,
42333.62099,2.38973,12.201,2.547122,2.456138,1.389663,,,,,
42333.62099,2.384699,12.202,2.562229,2.461167,1.384634,,,,,
42333.62099,2.424952,12.203,2.587408,2.471225,1.394692,,,,,
42333.62099,2.41992,12.204,2.582372,2.476254,1.384634,,,,,
42333.62099,2.369603,12.205,2.572301,2.476254,1.389663,,,,,
42333.62099,2.38973,12.206,2.582372,2.481283,1.379605,,,,,
42333.62099,2.374635,12.207,2.562229,2.471225,1.379605,,,,,
42333.62099,2.384699,12.208,2.587408,2.456138,1.384634,,,,,
42333.62099,2.374635,12.209,2.577336,2.466196,1.384634,,,,,
42333.62099,2.384699,12.21,2.572301,2.476254,1.384634,,,,,
42333.62099,2.41992,12.211,2.607551,2.471225,1.394692,,,,,
42333.62099,2.404825,12.212,2.587408,2.486312,1.379605,,,,,
42333.62099,2.41992,12.213,2.562229,2.511457,1.389663,,,,,
42333.62099,2.41992,12.214,2.567265,2.501399,1.384634,,,,,
42333.62099,2.424952,12.215,2.577336,2.486312,1.394692,,,,,
42333.62099,2.440047,12.216,2.572301,2.501399,1.379605,,,,,
42333.62099,2.424952,12.217,2.602515,2.466196,1.384634,,,,,
42333.62099,2.424952,12.218,2.652873,2.436022,1.384634,,,,,
42333.62099,2.404825,12.219,2.63273,2.430993,1.389663,,,,,
42333.62099,2.399794,12.22,2.647837,2.420935,1.384634,,,,,
42333.62099,2.399794,12.221,2.647837,2.415906,1.379605,,,,,
42333.62099,2.38973,12.222,2.617622,2.410877,1.379605,,,,,
42333.62099,2.384699,12.223,2.617622,2.410877,1.384634,,,,,
42333.62099,2.369603,12.224,2.577336,2.410877,1.379605,,,,,
42333.62099,2.334382,12.225,2.552158,2.405848,1.394692,,,,,
42333.62099,2.374635,12.226,2.592444,2.405848,1.384634,,,,,
42333.62099,2.399794,12.227,2.607551,2.415906,1.379605,,,,,
42333.62099,2.384699,12.228,2.562229,2.456138,1.389663,,,,,
42333.62099,2.394762,12.229,2.542086,2.486312,1.379605,,,,,
42333.62099,2.429984,12.23,2.582372,2.491341,1.389663,,,,,
42333.62099,2.424952,12.231,2.597479,2.481283,1.384634,,,,,
42333.62099,2.429984,12.232,2.612587,2.491341,1.384634,,,,,
42333.62099,2.460174,12.233,2.582372,2.49637,1.384634,,,,,
42333.62099,2.429984,12.234,2.572301,2.501399,1.384634,,,,,
42333.62099,2.399794,12.235,2.562229,2.506428,1.384634,,,,,
42333.62099,2.404825,12.236,2.567265,2.491341,1.384634,,,,,
42333.62099,2.399794,12.237,2.567265,2.471225,1.384634,,,,,
42333.62099,2.414889,12.238,2.63273,2.451109,1.389663,,,,,
42333.62099,2.424952,12.239,2.662944,2.415906,1.379605,,,,,
42333.62099,2.440047,12.24,2.63273,2.390761,1.379605,,,,,
42333.62099,2.424952,12.241,2.673016,2.355558,1.384634,,,,,
42333.62099,2.409857,12.242,2.673016,2.355558,1.379605,,,,,
42333.62099,2.384699,12.243,2.607551,2.380703,1.384634,,,,,
42333.62099,2.394762,12.244,2.582372,2.405848,1.394692,,,,,
42333.62099,2.424952,12.245,2.582372,2.430993,1.384634,,,,,
42333.62099,2.460174,12.246,2.607551,2.441051,1.379605,,,,,
42333.62099,2.414889,12.247,2.622658,2.436022,1.384634,,,,,
42333.62099,2.384699,12.248,2.642801,2.410877,1.384634,,,,,
42333.62099,2.384699,12.249,2.627694,2.415906,1.384634,,,,,
42333.62099,2.38973,12.25,2.597479,2.430993,1.40475,,,,,
42333.62099,2.379667,12.251,2.557193,2.456138,1.379605,,,,,
42333.62099,2.38973,12.252,2.552158,2.481283,1.379605,,,,,
42333.62099,2.409857,12.253,2.587408,2.471225,1.379605,,,,,
42333.62099,2.399794,12.254,2.597479,2.476254,1.384634,,,,,
42333.62099,2.399794,12.255,2.587408,2.471225,1.384634,,,,,
42333.62099,2.404825,12.256,2.587408,2.466196,1.379605,,,,,
42333.62099,2.379667,12.257,2.567265,2.476254,1.394692,,,,,
42333.62099,2.384699,12.258,2.557193,2.466196,1.384634,,,,,
42333.62099,2.374635,12.259,2.577336,2.461167,1.374576,,,,,
42333.62099,2.399794,12.26,2.587408,2.481283,1.379605,,,,,
42333.62099,2.399794,12.261,2.607551,2.481283,1.379605,,,,,
42333.62099,2.404825,12.262,2.577336,2.491341,1.384634,,,,,
42333.62099,2.429984,12.263,2.587408,2.506428,1.394692,,,,,
42333.62099,2.424952,12.264,2.567265,2.486312,1.384634,,,,,
42333.62099,2.435016,12.265,2.577336,2.481283,1.379605,,,,,
42333.62099,2.435016,12.266,2.602515,2.461167,1.389663,,,,,
42333.62099,2.435016,12.267,2.637765,2.436022,1.389663,,,,,
42333.62099,2.429984,12.268,2.637765,2.430993,1.384634,,,,,
42333.62099,2.394762,12.269,2.612587,2.430993,1.389663,,,,,
42333.62099,2.399794,12.27,2.617622,2.430993,1.384634,,,,,
42333.62099,2.409857,12.271,2.612587,2.430993,1.379605,,,,,
42333.62099,2.399794,12.272,2.612587,2.420935,1.379605,,,,,
42333.62099,2.394762,12.273,2.607551,2.420935,1.384634,,,,,
42333.62099,2.379667,12.274,2.592444,2.400819,1.374576,,,,,
42333.62099,2.374635,12.275,2.637765,2.39579,1.394692,,,,,
42333.62099,2.369603,12.276,2.597479,2.410877,1.384634,,,,,
42333.62099,2.374635,12.277,2.567265,2.456138,1.379605,,,,,
42333.62099,2.384699,12.278,2.53705,2.481283,1.384634,,,,,
42333.62099,2.374635,12.279,2.526979,2.486312,1.384634,,,,,
42333.62099,2.38973,12.28,2.572301,2.49637,1.389663,,,,,
42333.62099,2.404825,12.281,2.587408,2.501399,1.384634,,,,,
42333.62099,2.424952,12.282,2.572301,2.506428,1.384634,,,,,
42333.62099,2.450111,12.283,2.572301,2.511457,1.389663,,,,,
42333.62099,2.435016,12.284,2.592444,2.49637,1.379605,,,,,
42333.62099,2.435016,12.285,2.577336,2.486312,1.384634,,,,,
42333.62099,2.404825,12.286,2.562229,2.486312,1.374576,,,,,
